Germline cut rate,Embryo cut rate,Generations to 99% drive individuals,Generation of maximum drive frequency,Maximum drive frequency,Maximum frequency of individuals with at least one drive
0.14,0.7,13,16,0.857788,1
0.14,0.7,13,15,0.836736,1
0.14,0.7,13,15,0.833513,1
0.14,0.7,13,15,0.83738,1
0.14,0.7,13,15,0.834101,1
0.14,0.7,13,16,0.859082,1
0.14,0.72,12,14,0.815835,1
0.14,0.72,13,15,0.837954,1
0.14,0.72,13,15,0.840451,1
0.14,0.72,13,15,0.833975,1
0.14,0.72,12,15,0.844656,1
0.14,0.72,13,15,0.84124,1
0.14,0.72,13,15,0.841546,1
0.14,0.72,13,15,0.8405,1
0.14,0.72,13,15,0.841222,1
0.14,0.72,13,15,0.835737,1
0.14,0.74,12,14,0.815535,1
0.14,0.74,13,15,0.839206,1
0.14,0.74,13,15,0.842086,1
0.14,0.74,13,15,0.842188,1
0.14,0.74,12,14,0.819803,1
0.14,0.74,12,15,0.8447,1
0.14,0.74,13,15,0.838084,1
0.14,0.74,13,15,0.842844,1
0.14,0.74,12,15,0.845863,1
0.14,0.74,12,15,0.84409,1
0.14,0.76,13,14,0.814021,1
0.14,0.76,12,15,0.845387,1
0.14,0.76,12,14,0.819763,1
0.14,0.76,12,15,0.849428,1
0.14,0.76,12,15,0.843655,1
0.14,0.76,13,15,0.838676,1
0.14,0.76,13,15,0.840249,1
0.14,0.76,12,14,0.821103,1
0.14,0.76,13,15,0.841973,1
0.14,0.76,13,14,0.818912,1
0.14,0.78,12,15,0.846831,1
0.14,0.78,12,14,0.821893,1
0.14,0.78,12,14,0.819558,1
0.14,0.78,12,14,0.819962,1
0.14,0.78,12,15,0.843898,1
0.14,0.78,12,14,0.826345,1
0.14,0.78,13,15,0.839942,1
0.14,0.78,12,14,0.820557,1
0.14,0.78,12,14,0.824191,1
0.14,0.78,12,15,0.853092,1
0.14,0.8,12,14,0.829737,1
0.14,0.8,12,14,0.820635,1
0.14,0.8,12,14,0.827369,1
0.14,0.8,12,14,0.822891,1
0.14,0.8,13,15,0.83935,1
0.14,0.8,12,14,0.825421,1
0.14,0.8,12,14,0.825352,1
0.14,0.8,12,13,0.805365,1
0.14,0.8,12,14,0.819959,1
0.14,0.8,12,14,0.823881,1
0.14,0.82,12,14,0.829392,1
0.14,0.82,12,14,0.820602,1
0.14,0.82,12,14,0.833564,1
0.14,0.82,12,14,0.822901,1
0.14,0.82,12,14,0.829322,1
0.14,0.82,12,14,0.820261,1
0.14,0.82,12,14,0.824282,1
0.14,0.82,12,14,0.83319,1
0.14,0.82,12,14,0.831314,1
0.14,0.82,12,14,0.828005,1
0.14,0.84,12,14,0.819888,1
0.14,0.84,12,14,0.829071,1
0.14,0.84,12,14,0.826383,1
0.14,0.84,12,14,0.828485,1
0.14,0.84,12,14,0.831565,1
0.14,0.84,12,14,0.825864,1
0.14,0.84,12,14,0.829291,1
0.14,0.84,12,14,0.835894,1
0.14,0.84,12,14,0.824311,1
0.14,0.84,12,14,0.836099,1
0.14,0.86,12,14,0.837493,1
0.14,0.86,12,14,0.820332,1
0.14,0.86,12,14,0.826771,1
0.14,0.86,12,14,0.832341,1
0.14,0.86,12,14,0.831448,1
0.14,0.86,12,13,0.806264,1
0.14,0.86,12,14,0.834918,1
0.14,0.86,12,14,0.831421,1
0.14,0.86,12,14,0.831689,1
0.14,0.86,12,14,0.833405,1
0.14,0.88,12,14,0.835485,1
0.14,0.88,12,13,0.805118,1
0.14,0.88,12,13,0.799265,1
0.14,0.88,12,14,0.831159,1
0.14,0.88,12,14,0.836654,1
0.14,0.88,12,13,0.80113,1
0.14,0.88,12,14,0.82599,1
0.14,0.88,12,13,0.809549,1
0.14,0.88,12,13,0.798419,1
0.14,0.88,12,14,0.824657,1
0.14,0.9,12,14,0.832394,1
0.14,0.9,12,14,0.831694,1
0.14,0.9,12,14,0.819968,1
0.14,0.9,12,14,0.831185,1
0.14,0.9,12,14,0.833457,1
0.14,0.9,12,13,0.808775,1
0.14,0.9,12,13,0.803697,1
0.14,0.9,12,14,0.836749,1
0.14,0.9,12,14,0.836258,1
0.14,0.9,12,13,0.806661,1
0.14,0.92,12,13,0.812787,1
0.14,0.92,12,13,0.811899,1
0.14,0.92,12,14,0.835573,1
0.14,0.92,12,13,0.808324,1
0.14,0.92,12,14,0.839182,1
0.14,0.92,11,13,0.817097,1
0.14,0.92,12,14,0.835372,1
0.14,0.92,12,14,0.836307,1
0.14,0.92,12,13,0.80481,1
0.14,0.92,12,13,0.812667,1
0.14,0.94,12,13,0.811527,1
0.14,0.94,12,13,0.809986,1
0.14,0.94,12,13,0.811317,1
0.14,0.94,12,13,0.812882,1
0.14,0.94,12,13,0.813643,1
0.14,0.94,12,14,0.838027,1
0.14,0.94,12,13,0.812589,1
0.14,0.94,12,13,0.806381,1
0.14,0.94,12,14,0.837094,1
0.14,0.94,12,14,0.835876,1
0.14,0.96,12,13,0.806278,1
0.14,0.96,12,14,0.83585,1
0.14,0.96,11,13,0.818081,1
0.14,0.96,12,14,0.836033,1
0.14,0.96,12,14,0.837348,1
0.14,0.96,12,13,0.809061,1
0.14,0.96,12,13,0.804116,1
0.14,0.96,12,13,0.810152,1
0.14,0.96,12,13,0.815282,1
0.14,0.96,12,13,0.815296,1
0.14,0.98,12,13,0.806089,1
0.14,0.98,12,14,0.835652,1
0.14,0.98,12,13,0.815553,1
0.14,0.98,12,13,0.813482,1
0.14,0.98,12,13,0.813044,1
0.14,0.98,11,13,0.820128,1
0.14,0.98,12,13,0.812333,1
0.14,0.98,12,13,0.812957,1
0.14,0.98,11,13,0.81453,1
0.14,0.98,12,14,0.837267,1
0.14,1,12,13,0.809545,1
0.14,1,12,13,0.813081,1
0.14,1,12,13,0.813329,1
0.14,1,12,13,0.812508,1
0.14,1,11,13,0.818329,1
0.14,1,12,13,0.810686,1
0.14,1,12,13,0.81529,1
0.14,1,12,13,0.812854,1
0.14,1,12,14,0.839742,1
0.14,1,11,13,0.817262,1
0.16,0,90,100,0.922535,0.99981
0.16,0,91,100,0.921273,0.999916
0.16,0,94,100,0.904525,0.999521
0.16,0,88,100,0.934341,0.999968
0.16,0,87,100,0.933545,0.999989
0.16,0,83,98,0.941375,0.999989
0.16,0,76,92,0.943123,1
0.16,0,1000,100,0.688949,0.928118
0.16,0,80,95,0.93926,1
0.16,0,80,94,0.937525,1
0.16,0.02,63,79,0.939323,1
0.16,0.02,66,80,0.938241,1
0.16,0.02,60,71,0.929447,1
0.16,0.02,62,74,0.933012,1
0.16,0.02,74,88,0.936949,1
0.16,0.02,64,78,0.939299,1
0.16,0.02,68,81,0.93497,1
0.16,0.02,72,85,0.93441,1
0.16,0.02,61,73,0.93389,1
0.16,0.02,60,71,0.930604,1
0.16,0.04,54,65,0.928653,1
0.16,0.04,49,59,0.926033,1
0.16,0.04,51,63,0.933334,1
0.16,0.04,52,63,0.929957,1
0.16,0.04,54,65,0.931073,1
0.16,0.04,50,62,0.93318,1
0.16,0.04,52,64,0.934641,1
0.16,0.04,55,66,0.925202,1
0.16,0.04,52,63,0.926816,1
0.16,0.04,54,65,0.928781,1
0.16,0.06,44,57,0.932732,1
0.16,0.06,44,56,0.933766,1
0.16,0.06,42,51,0.92091,1
0.16,0.06,46,58,0.935436,1
0.16,0.06,42,55,0.934767,1
0.16,0.06,44,52,0.918108,1
0.16,0.06,46,57,0.926782,1
0.16,0.06,42,51,0.919296,1
0.16,0.06,47,59,0.932375,1
0.16,0.06,47,58,0.927152,1
0.16,0.08,39,49,0.922958,1
0.16,0.08,40,49,0.922985,1
0.16,0.08,41,49,0.917367,1
0.16,0.08,38,48,0.922166,1
0.16,0.08,38,47,0.923763,1
0.16,0.08,40,50,0.927062,1
0.16,0.08,41,52,0.927351,1
0.16,0.08,38,47,0.920547,1
0.16,0.08,39,48,0.919784,1
0.16,0.08,40,48,0.919111,1
0.16,0.1,36,44,0.915474,1
0.16,0.1,34,44,0.92377,1
0.16,0.1,36,43,0.910093,1
0.16,0.1,36,46,0.928211,1
0.16,0.1,36,45,0.924331,1
0.16,0.1,36,43,0.913393,1
0.16,0.1,35,43,0.913076,1
0.16,0.1,36,44,0.919327,1
0.16,0.1,36,45,0.918799,1
0.16,0.1,37,45,0.917248,1
0.16,0.12,34,43,0.923751,1
0.16,0.12,33,40,0.908509,1
0.16,0.12,31,39,0.918566,1
0.16,0.12,32,41,0.919287,1
0.16,0.12,33,42,0.922189,1
0.16,0.12,31,40,0.918293,1
0.16,0.12,32,40,0.917234,1
0.16,0.12,34,41,0.910826,1
0.16,0.12,32,39,0.905676,1
0.16,0.12,32,41,0.920679,1
0.16,0.14,29,36,0.908951,1
0.16,0.14,29,37,0.911837,1
0.16,0.14,28,35,0.907841,1
0.16,0.14,30,38,0.916644,1
0.16,0.14,30,37,0.910036,1
0.16,0.14,29,38,0.92344,1
0.16,0.14,29,36,0.911248,1
0.16,0.14,30,38,0.914781,1
0.16,0.14,30,35,0.897704,1
0.16,0.14,30,36,0.901869,1
0.16,0.16,28,33,0.893138,1
0.16,0.16,28,34,0.903528,1
0.16,0.16,29,37,0.913392,1
0.16,0.16,26,33,0.905862,1
0.16,0.16,28,34,0.903594,1
0.16,0.16,28,36,0.91128,1
0.16,0.16,27,35,0.914553,1
0.16,0.16,28,33,0.896647,1
0.16,0.16,28,34,0.906324,1
0.16,0.16,27,34,0.904204,1
0.16,0.18,25,31,0.899583,1
0.16,0.18,26,31,0.894141,1
0.16,0.18,26,33,0.911738,1
0.16,0.18,26,32,0.902794,1
0.16,0.18,26,31,0.895396,1
0.16,0.18,25,33,0.914327,1
0.16,0.18,27,33,0.904717,1
0.16,0.18,26,32,0.898093,1
0.16,0.18,25,31,0.898087,1
0.16,0.18,26,31,0.894193,1
0.16,0.2,25,31,0.899208,1
0.16,0.2,25,31,0.899394,1
0.16,0.2,24,29,0.896842,1
0.16,0.2,24,28,0.883418,1
0.16,0.2,24,31,0.904663,1
0.16,0.2,24,30,0.899998,1
0.16,0.2,24,31,0.907015,1
0.16,0.2,25,32,0.907446,1
0.16,0.2,24,31,0.905765,1
0.16,0.2,24,30,0.905045,1
0.16,0.22,22,28,0.898128,1
0.16,0.22,24,29,0.89117,1
0.16,0.22,23,28,0.892707,1
0.16,0.22,22,29,0.905455,1
0.16,0.22,23,29,0.90435,1
0.16,0.22,23,29,0.898954,1
0.16,0.22,23,27,0.885869,1
0.16,0.22,23,28,0.885508,1
0.16,0.22,23,29,0.900347,1
0.16,0.22,23,30,0.909394,1
0.16,0.24,21,27,0.897757,1
0.16,0.24,22,26,0.884147,1
0.16,0.24,22,27,0.894392,1
0.16,0.24,21,27,0.89809,1
0.16,0.24,22,27,0.891768,1
0.16,0.24,22,26,0.883852,1
0.16,0.24,22,28,0.900785,1
0.16,0.24,22,27,0.888386,1
0.16,0.24,22,28,0.896566,1
0.16,0.24,21,28,0.902553,1
0.16,0.26,21,26,0.892721,1
0.16,0.26,21,27,0.89979,1
0.16,0.26,21,26,0.890428,1
0.16,0.26,21,25,0.884669,1
0.16,0.26,21,26,0.892108,1
0.16,0.26,21,27,0.902216,1
0.16,0.26,21,25,0.875987,1
0.16,0.26,20,25,0.886884,1
0.16,0.26,21,25,0.882858,1
0.16,0.26,21,25,0.880263,1
0.16,0.28,19,24,0.885211,1
0.16,0.28,20,26,0.898839,1
0.16,0.28,20,25,0.890153,1
0.16,0.28,20,24,0.882424,1
0.16,0.28,20,26,0.897806,1
0.16,0.28,20,26,0.899857,1
0.16,0.28,20,25,0.890452,1
0.16,0.28,20,26,0.894258,1
0.16,0.28,20,25,0.884571,1
0.16,0.28,20,24,0.879899,1
0.16,0.3,19,24,0.890944,1
0.16,0.3,19,24,0.88655,1
0.16,0.3,19,24,0.887445,1
0.16,0.3,19,23,0.873605,1
0.16,0.3,19,23,0.877713,1
0.16,0.3,19,23,0.875792,1
0.16,0.3,19,23,0.884914,1
0.16,0.3,20,24,0.882115,1
0.16,0.3,19,24,0.884596,1
0.16,0.3,19,22,0.866831,1
0.16,0.32,18,22,0.87725,1
0.16,0.32,19,23,0.88149,1
0.16,0.32,19,23,0.880849,1
0.16,0.32,19,23,0.882206,1
0.16,0.32,19,23,0.877964,1
0.16,0.32,19,24,0.893588,1
0.16,0.32,18,23,0.885617,1
0.16,0.32,18,22,0.872599,1
0.16,0.32,18,24,0.89362,1
0.16,0.32,18,23,0.883572,1
0.16,0.34,18,22,0.873843,1
0.16,0.34,17,22,0.884029,1
0.16,0.34,18,22,0.876153,1
0.16,0.34,18,21,0.862927,1
0.16,0.34,18,22,0.881816,1
0.16,0.34,18,23,0.885023,1
0.16,0.34,18,22,0.884147,1
0.16,0.34,18,22,0.876419,1
0.16,0.34,17,21,0.873666,1
0.16,0.34,18,22,0.87827,1
0.16,0.36,17,21,0.870491,1
0.16,0.36,18,21,0.86478,1
0.16,0.36,17,20,0.857379,1
0.16,0.36,17,21,0.870187,1
0.16,0.36,17,21,0.871537,1
0.16,0.36,18,21,0.866121,1
0.16,0.36,17,22,0.887194,1
0.16,0.36,18,21,0.865401,1
0.16,0.36,17,21,0.879659,1
0.16,0.36,17,22,0.887812,1
0.16,0.38,17,20,0.860058,1
0.16,0.38,17,21,0.875655,1
0.16,0.38,17,21,0.877857,1
0.16,0.38,17,20,0.867357,1
0.16,0.38,16,20,0.869464,1
0.16,0.38,17,20,0.866429,1
0.16,0.38,17,21,0.873864,1
0.16,0.38,17,22,0.886807,1
0.16,0.38,17,21,0.876286,1
0.16,0.38,17,21,0.87798,1
0.16,0.4,16,20,0.873153,1
0.16,0.4,16,20,0.869588,1
0.16,0.4,17,21,0.877581,1
0.16,0.4,17,21,0.880562,1
0.16,0.4,17,21,0.881404,1
0.16,0.4,16,20,0.868179,1
0.16,0.4,16,19,0.855131,1
0.16,0.4,17,20,0.870043,1
0.16,0.4,17,21,0.881672,1
0.16,0.4,16,20,0.872313,1
0.16,0.42,16,20,0.870899,1
0.16,0.42,16,21,0.887493,1
0.16,0.42,16,19,0.857547,1
0.16,0.42,15,19,0.867267,1
0.16,0.42,16,19,0.858402,1
0.16,0.42,16,19,0.860742,1
0.16,0.42,16,20,0.875104,1
0.16,0.42,16,20,0.875082,1
0.16,0.42,16,20,0.879619,1
0.16,0.42,16,20,0.87165,1
0.16,0.44,16,19,0.857794,1
0.16,0.44,16,19,0.864282,1
0.16,0.44,16,19,0.857356,1
0.16,0.44,16,19,0.859273,1
0.16,0.44,15,20,0.879538,1
0.16,0.44,16,19,0.86321,1
0.16,0.44,16,19,0.8656,1
0.16,0.44,16,19,0.862473,1
0.16,0.44,16,19,0.865775,1
0.16,0.44,16,19,0.85933,1
0.16,0.46,15,19,0.868443,1
0.16,0.46,16,20,0.878282,1
0.16,0.46,15,18,0.856952,1
0.16,0.46,15,19,0.871348,1
0.16,0.46,15,19,0.871851,1
0.16,0.46,15,19,0.868362,1
0.16,0.46,16,19,0.862662,1
0.16,0.46,15,18,0.849455,1
0.16,0.46,15,18,0.854049,1
0.16,0.46,15,19,0.870477,1
0.16,0.48,14,18,0.866139,1
0.16,0.48,15,18,0.858444,1
0.16,0.48,15,18,0.863383,1
0.16,0.48,15,17,0.849325,1
0.16,0.48,15,18,0.853279,1
0.16,0.48,15,18,0.858347,1
0.16,0.48,15,19,0.872763,1
0.16,0.48,15,19,0.870308,1
0.16,0.48,15,18,0.863999,1
0.16,0.48,15,18,0.852807,1
0.16,0.5,15,19,0.877109,1
0.16,0.5,15,17,0.844423,1
0.16,0.5,15,17,0.840585,1
0.16,0.5,15,18,0.864796,1
0.16,0.5,15,18,0.863604,1
0.16,0.5,15,18,0.861351,1
0.16,0.5,15,18,0.862712,1
0.16,0.5,15,18,0.862489,1
0.16,0.5,15,18,0.86297,1
0.16,0.5,15,18,0.858237,1
0.16,0.52,14,17,0.848089,1
0.16,0.52,14,17,0.852787,1
0.16,0.52,14,17,0.854148,1
0.16,0.52,14,18,0.866053,1
0.16,0.52,14,17,0.849907,1
0.16,0.52,15,17,0.845542,1
0.16,0.52,14,17,0.850357,1
0.16,0.52,14,17,0.852391,1
0.16,0.52,14,17,0.853706,1
0.16,0.52,14,17,0.852999,1
0.16,0.54,14,17,0.852631,1
0.16,0.54,14,17,0.85835,1
0.16,0.54,14,18,0.868284,1
0.16,0.54,14,17,0.858346,1
0.16,0.54,14,17,0.853731,1
0.16,0.54,15,17,0.846048,1
0.16,0.54,14,16,0.840227,1
0.16,0.54,14,17,0.851842,1
0.16,0.54,14,17,0.852651,1
0.16,0.54,14,17,0.851952,1
0.16,0.56,14,17,0.85392,1
0.16,0.56,14,17,0.859326,1
0.16,0.56,14,17,0.856063,1
0.16,0.56,14,16,0.826766,1
0.16,0.56,14,16,0.832878,1
0.16,0.56,14,17,0.856869,1
0.16,0.56,14,17,0.856347,1
0.16,0.56,14,16,0.838397,1
0.16,0.56,14,16,0.841371,1
0.16,0.56,14,16,0.838311,1
0.16,0.58,14,16,0.838938,1
0.16,0.58,14,16,0.844156,1
0.16,0.58,14,16,0.837404,1
0.16,0.58,14,16,0.839321,1
0.16,0.58,14,16,0.845259,1
0.16,0.58,14,18,0.8756,1
0.16,0.58,14,16,0.839201,1
0.16,0.58,13,17,0.865509,1
0.16,0.58,14,16,0.84205,1
0.16,0.58,14,16,0.844965,1
0.16,0.6,13,16,0.845508,1
0.16,0.6,13,16,0.846047,1
0.16,0.6,14,16,0.84527,1
0.16,0.6,13,16,0.848649,1
0.16,0.6,14,16,0.844039,1
0.16,0.6,13,16,0.849672,1
0.16,0.6,14,17,0.860811,1
0.16,0.6,14,16,0.840223,1
0.16,0.6,13,16,0.846602,1
0.16,0.6,14,16,0.843175,1
0.16,0.62,13,15,0.829233,1
0.16,0.62,13,15,0.828583,1
0.16,0.62,14,16,0.843926,1
0.16,0.62,13,16,0.848048,1
0.16,0.62,13,15,0.83087,1
0.16,0.62,13,15,0.827363,1
0.16,0.62,13,16,0.852903,1
0.16,0.62,13,15,0.835139,1
0.16,0.62,13,15,0.828402,1
0.16,0.62,13,16,0.847379,1
0.16,0.64,13,16,0.848046,1
0.16,0.64,13,16,0.853979,1
0.16,0.64,13,16,0.855435,1
0.16,0.64,13,15,0.83257,1
0.16,0.64,13,16,0.8524,1
0.16,0.64,13,15,0.826558,1
0.16,0.64,13,16,0.852274,1
0.16,0.64,13,16,0.851838,1
0.16,0.64,13,15,0.830689,1
0.16,0.64,13,15,0.828184,1
0.16,0.66,13,15,0.84412,1
0.16,0.66,13,15,0.832737,1
0.16,0.66,13,15,0.833114,1
0.16,0.66,13,15,0.831663,1
0.16,0.66,13,15,0.830466,1
0.16,0.66,13,15,0.834842,1
0.16,0.66,13,15,0.841029,1
0.16,0.66,13,15,0.834319,1
0.16,0.66,13,16,0.855038,1
0.16,0.66,13,15,0.836688,1
0.16,0.68,13,15,0.828084,1
0.16,0.68,13,15,0.831565,1
0.16,0.68,13,16,0.857708,1
0.16,0.68,13,15,0.841652,1
0.16,0.68,13,15,0.834061,1
0.16,0.68,13,15,0.844144,1
0.16,0.68,13,15,0.839129,1
0.16,0.68,13,15,0.835315,1
0.16,0.68,13,15,0.843479,1
0.16,0.68,13,15,0.840793,1
0.16,0.7,13,15,0.837944,1
0.16,0.7,13,14,0.80903,1
0.16,0.7,13,15,0.837346,1
0.16,0.7,13,16,0.858662,1
0.16,0.7,13,15,0.836556,1
0.16,0.7,13,15,0.826548,1
0.16,0.7,13,15,0.835968,1
0.16,0.7,13,16,0.86241,1
0.16,0.7,13,15,0.837559,1
0.16,0.7,13,15,0.845105,1
0.16,0.72,13,14,0.812622,1
0.16,0.72,13,15,0.832736,1
0.16,0.72,13,15,0.841807,1
0.16,0.72,13,15,0.83633,1
0.16,0.72,12,14,0.817464,1
0.16,0.72,13,15,0.84076,1
0.16,0.72,12,14,0.821676,1
0.16,0.72,12,15,0.843978,1
0.16,0.72,13,15,0.841545,1
0.16,0.72,13,14,0.812669,1
0.16,0.74,12,14,0.818149,1
0.16,0.74,12,14,0.819678,1
0.16,0.74,12,15,0.845294,1
0.16,0.74,12,15,0.848393,1
0.16,0.74,12,15,0.845847,1
0.16,0.74,12,14,0.820673,1
0.16,0.74,12,15,0.84908,1
0.16,0.74,12,14,0.823982,1
0.16,0.74,12,14,0.827124,1
0.16,0.74,12,15,0.843904,1
0.16,0.76,12,14,0.822492,1
0.16,0.76,12,14,0.820092,1
0.16,0.76,12,14,0.823253,1
0.16,0.76,12,15,0.847914,1
0.16,0.76,12,14,0.817943,1
0.16,0.76,12,14,0.820607,1
0.16,0.76,12,14,0.822757,1
0.16,0.76,12,14,0.822041,1
0.16,0.76,12,14,0.819942,1
0.16,0.76,12,14,0.824654,1
0.16,0.78,12,14,0.819739,1
0.16,0.78,12,14,0.82257,1
0.16,0.78,12,14,0.822835,1
0.16,0.78,12,14,0.824661,1
0.16,0.78,12,14,0.825244,1
0.16,0.78,12,14,0.829433,1
0.16,0.78,12,15,0.846471,1
0.16,0.78,12,14,0.825839,1
0.16,0.78,12,14,0.824463,1
0.16,0.78,12,14,0.831465,1
0.16,0.8,12,14,0.824357,1
0.16,0.8,12,15,0.847678,1
0.16,0.8,12,14,0.824169,1
0.16,0.8,12,14,0.827871,1
0.16,0.8,12,14,0.825554,1
0.16,0.8,12,14,0.82917,1
0.16,0.8,12,14,0.826019,1
0.16,0.8,12,13,0.799197,1
0.16,0.8,12,14,0.820351,1
0.16,0.8,12,14,0.829936,1
0.16,0.82,12,14,0.827253,1
0.16,0.82,12,14,0.825288,1
0.16,0.82,12,14,0.83614,1
0.16,0.82,12,14,0.825575,1
0.16,0.82,12,14,0.827361,1
0.16,0.82,12,14,0.829913,1
0.16,0.82,12,14,0.83134,1
0.16,0.82,12,14,0.832924,1
0.16,0.82,12,14,0.828417,1
0.16,0.82,12,14,0.831908,1
0.16,0.84,12,14,0.828212,1
0.16,0.84,12,13,0.804554,1
0.16,0.84,12,14,0.830379,1
0.16,0.84,12,13,0.803895,1
0.16,0.84,12,14,0.831065,1
0.16,0.84,12,14,0.82833,1
0.16,0.84,12,13,0.806942,1
0.16,0.84,12,14,0.824859,1
0.16,0.84,12,13,0.804031,1
0.16,0.84,12,13,0.804453,1
0.16,0.86,12,14,0.835679,1
0.16,0.86,12,14,0.83603,1
0.16,0.86,12,14,0.826692,1
0.16,0.86,12,15,0.84915,1
0.16,0.86,12,13,0.803962,1
0.16,0.86,12,14,0.834151,1
0.16,0.86,12,14,0.837279,1
0.16,0.86,12,14,0.827597,1
0.16,0.86,12,14,0.835432,1
0.16,0.86,12,13,0.806971,1
0.16,0.88,12,13,0.802352,1
0.16,0.88,12,14,0.831348,1
0.16,0.88,12,14,0.837329,1
0.16,0.88,12,14,0.825535,1
0.16,0.88,12,13,0.808106,1
0.16,0.88,12,14,0.834785,1
0.16,0.88,12,13,0.808308,1
0.16,0.88,12,13,0.809208,1
0.16,0.88,12,14,0.83125,1
0.16,0.88,12,14,0.837954,1
0.16,0.9,12,14,0.839094,1
0.16,0.9,12,14,0.828701,1
0.16,0.9,12,14,0.837519,1
0.16,0.9,12,13,0.811417,1
0.16,0.9,12,13,0.799385,1
0.16,0.9,12,14,0.839166,1
0.16,0.9,12,13,0.806606,1
0.16,0.9,12,13,0.811937,1
0.16,0.9,12,13,0.802936,1
0.16,0.9,12,13,0.810199,1
0.16,0.92,12,13,0.81119,1
0.16,0.92,12,14,0.839075,1
0.16,0.92,11,13,0.819287,1
0.16,0.92,11,13,0.817682,1
0.16,0.92,11,13,0.817538,1
0.16,0.92,12,13,0.80916,1
0.16,0.92,11,13,0.817054,1
0.16,0.92,11,13,0.81561,1
0.16,0.92,12,13,0.813338,1
0.16,0.92,11,13,0.819445,1
0.16,0.94,12,14,0.837493,1
0.16,0.94,12,13,0.81126,1
0.16,0.94,12,14,0.837686,1
0.16,0.94,12,13,0.816086,1
0.16,0.94,12,14,0.833997,1
0.16,0.94,12,13,0.806457,1
0.16,0.94,12,13,0.810183,1
0.16,0.94,12,13,0.814113,1
0.16,0.94,12,14,0.837543,1
0.16,0.94,12,13,0.813768,1
0.16,0.96,11,13,0.823211,1
0.16,0.96,11,13,0.819089,1
0.16,0.96,12,14,0.832429,1
0.16,0.96,12,14,0.836611,1
0.16,0.96,12,14,0.838785,1
0.16,0.96,11,13,0.816334,1
0.16,0.96,12,13,0.811042,1
0.16,0.96,12,13,0.808471,1
0.16,0.96,12,13,0.811841,1
0.16,0.96,11,13,0.819939,1
0.16,0.98,12,13,0.813121,1
0.16,0.98,11,13,0.821257,1
0.16,0.98,11,13,0.818008,1
0.16,0.98,11,13,0.819328,1
0.16,0.98,12,13,0.807557,1
0.16,0.98,12,13,0.814875,1
0.16,0.98,11,13,0.819338,1
0.16,0.98,12,13,0.807988,1
0.16,0.98,12,14,0.841926,1
0.16,0.98,11,13,0.816332,1
0.16,1,11,13,0.823657,1
0.16,1,12,13,0.805053,1
0.16,1,12,13,0.809867,1
0.16,1,11,13,0.816123,1
0.16,1,12,13,0.81155,1
0.16,1,11,13,0.82021,1
0.16,1,11,13,0.819893,1
0.16,1,11,13,0.816156,1
0.16,1,11,13,0.814722,1
0.16,1,11,13,0.821529,1
0.18,0,68,82,0.936807,1
0.18,0,67,80,0.935032,1
0.18,0,68,82,0.940314,1
0.18,0,70,84,0.939216,1
0.18,0,71,85,0.935862,1
0.18,0,73,85,0.933779,1
0.18,0,63,77,0.937918,1
0.18,0,64,78,0.936477,1
0.18,0,67,81,0.940413,1
0.18,0,68,81,0.934633,1
0.18,0.02,58,72,0.938475,1
0.18,0.02,54,65,0.929296,1
0.18,0.02,56,68,0.930478,1
0.18,0.02,51,64,0.935326,1
0.18,0.02,51,64,0.931759,1
0.18,0.02,58,70,0.933725,1
0.18,0.02,55,66,0.928899,1
0.18,0.02,56,68,0.931398,1
0.18,0.02,52,62,0.924094,1
0.18,0.02,58,72,0.938034,1
0.18,0.04,46,55,0.922279,1
0.18,0.04,48,60,0.932727,1
0.18,0.04,48,58,0.928233,1
0.18,0.04,45,57,0.933107,1
0.18,0.04,46,55,0.918881,1
0.18,0.04,46,58,0.931808,1
0.18,0.04,47,57,0.925854,1
0.18,0.04,47,57,0.925089,1
0.18,0.04,48,60,0.930595,1
0.18,0.04,47,56,0.921295,1
0.18,0.06,41,49,0.915327,1
0.18,0.06,40,49,0.92415,1
0.18,0.06,39,51,0.932081,1
0.18,0.06,43,53,0.9275,1
0.18,0.06,39,49,0.924588,1
0.18,0.06,40,49,0.922693,1
0.18,0.06,42,54,0.931751,1
0.18,0.06,40,51,0.927407,1
0.18,0.06,41,52,0.931597,1
0.18,0.06,40,52,0.931735,1
0.18,0.08,36,46,0.923884,1
0.18,0.08,35,43,0.918015,1
0.18,0.08,35,43,0.914703,1
0.18,0.08,36,45,0.919091,1
0.18,0.08,37,45,0.917975,1
0.18,0.08,35,43,0.917266,1
0.18,0.08,36,46,0.925938,1
0.18,0.08,37,47,0.926446,1
0.18,0.08,35,42,0.910435,1
0.18,0.08,36,45,0.920165,1
0.18,0.1,31,39,0.916981,1
0.18,0.1,32,40,0.914288,1
0.18,0.1,34,42,0.91537,1
0.18,0.1,34,41,0.911279,1
0.18,0.1,32,39,0.911184,1
0.18,0.1,33,40,0.912803,1
0.18,0.1,32,41,0.920361,1
0.18,0.1,33,41,0.919274,1
0.18,0.1,34,40,0.904436,1
0.18,0.1,34,41,0.909203,1
0.18,0.12,29,37,0.913237,1
0.18,0.12,30,39,0.917063,1
0.18,0.12,30,37,0.91139,1
0.18,0.12,29,37,0.914722,1
0.18,0.12,31,37,0.907941,1
0.18,0.12,30,37,0.910444,1
0.18,0.12,30,40,0.923959,1
0.18,0.12,31,38,0.906324,1
0.18,0.12,29,38,0.917932,1
0.18,0.12,30,37,0.912595,1
